molecule_chembl_id	pref_name	canonical_smiles	MW
CHEMBL1411979	METHAPYRILENE	CN(C)CCN(Cc1cccs1)c1ccccn1	261.394
CHEMBL1414320	SUXIBUZONE	CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	438.4800000000001
CHEMBL1418176	METHANDROSTENOLONE	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	300.442
CHEMBL1434513	NOREPINEPHRINE BITARTRATE	NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O	337.281
CHEMBL1442422	DIBENZEPIN	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21	295.386
CHEMBL1447476	BITHIONOLATE SODIUM	[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-]	400.02100000000013
CHEMBL1452696	FEPRAZONE	CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	320.3920000000001
CHEMBL1463345	CANRENONE	C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1	340.46300000000014
CHEMBL1474889	CLOBUTINOL	CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1	255.789
CHEMBL1474963	BENZARONE	CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1	266.29599999999994
CHEMBL1500276	OXELADIN	CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1	335.48799999999994
CHEMBL1515611	BROMISOVALUM	CC(C)C(Br)C(=O)NC(N)=O	223.07
CHEMBL1516474	TEGASEROD MALEATE	CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12.O=C(O)/C=C\C(=O)O	417.46600000000024
CHEMBL1523964	EPHEDRINE SULFATE	CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O	428.5510000000001
CHEMBL1524273	PHTHALYLSULFATHIAZOLE	O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	403.4410000000001
CHEMBL1528839	PHENFORMIN HYDROCHLORIDE	Cl.N=C(N)NC(=N)NCCc1ccccc1	241.72600000000003
CHEMBL1530428	DEXAMETHASONE ACETATE	CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	434.5040000000002
CHEMBL1562610	MECLOFENAMATE SODIUM	Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+]	336.15000000000003
CHEMBL1568276	NAFCILLIN SODIUM	CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]	454.4800000000002
CHEMBL1568698	GANAXOLONE	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C	332.5280000000001
CHEMBL1607273	CETIRIZINE HYDROCHLORIDE	Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	461.8170000000001
CHEMBL1607480	OXYTETRACYCLINE HYDROCHLORIDE	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl	496.90000000000015
CHEMBL1614701	SELUMETINIB	Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21	457.68700000000024
CHEMBL1615350	CLOMACRAN	CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21	300.833
CHEMBL1615371	LEVOMEFOLATE CALCIUM	CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Ca+2]	497.5250000000003
CHEMBL1615374	VILAZODONE HYDROCHLORIDE	Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1	477.9960000000002
CHEMBL1615438	LEVOCABASTINE	C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1	420.5280000000002
CHEMBL1615779	IOBENGUANE I 131	N=C(N)NCc1cccc([131I])c1	279.09512459999996
CHEMBL1621597	IPRATROPIUM	CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2	332.464
CHEMBL1626570	HEXOCYCLIUM METHYLSULFATE	COS(=O)(=O)[O-].C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1	428.59500000000025
CHEMBL1627367	FLUOROESTRADIOL	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](F)[C@@H]2O	290.378
CHEMBL1628227	DOXEPIN	CN(C)CCC=C1c2ccccc2COc2ccccc21	279.383
CHEMBL1628233	FLUORESCEIN SODIUM	O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+]	376.27500000000003
CHEMBL1628234	DOXEPIN HYDROCHLORIDE	CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl	315.844
CHEMBL1628502	GABAPENTIN ENACARBIL	CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C	329.39300000000003
CHEMBL1628504	RILPIVIRINE HYDROCHLORIDE	Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl	402.88900000000007
CHEMBL1631694	FEXINIDAZOLE	CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1	279.32099999999997
CHEMBL1643895	RAMOSETRON	Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21	279.343
CHEMBL1650443	TRELAGLIPTIN	Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O	357.38900000000007
CHEMBL1650818	AMDINOCILLIN PIVOXIL	CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C	439.5780000000003
CHEMBL1689063	AVIBACTAM	NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O	265.247
CHEMBL1697686	CLOFOREX	CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1	255.74499999999998
CHEMBL1697751	ISAXONINE PHOSPHATE	CC(C)Nc1ncccn1.O=P(O)(O)O	235.17999999999998
CHEMBL1697760	MUZOLIMINE	CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O	272.13500000000005
CHEMBL1697768	SODIUM PICOSULFATE	O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+]	481.41500000000013
CHEMBL1697856	BUCETIN	CCOc1ccc(NC(=O)CC(C)O)cc1	223.272
CHEMBL1712842	MEPAZINE ACETATE	CC(=O)O.CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1	370.51800000000014
CHEMBL1722209	TOLTERODINE TARTRATE	Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)C(O)C(O)C(=O)O	475.5820000000001
CHEMBL1723241	SULFACETAMIDE SODIUM	CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1.O.[Na+]	254.243
CHEMBL1738797	ALECTINIB	CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	482.62800000000027
CHEMBL1738990	LEVOPROPOXYPHENE	CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C	339.47900000000016
CHEMBL1741134	PICOSULFURIC ACID	O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1	437.4510000000001
CHEMBL1742471	EBROTIDINE	NC(N)=Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1	477.4350000000001
CHEMBL1770248	ERTUGLIFLOZIN	CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1	436.88800000000003
CHEMBL1770916	NIROGACESTAT	CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1	489.65500000000026
CHEMBL1774461	FLORBETAPIR F 18	CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1	359.43193800000006
CHEMBL1779710	EVOGLIPTIN	CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F	401.4290000000001
CHEMBL1788132	LOFEXIDINE HYDROCHLORIDE	CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl	295.5969999999999
CHEMBL1788385	TILBROQUINOL	Cc1cc(Br)c(O)c2ncccc12	238.08400000000003
CHEMBL1788386	TETRAMETHRIN	CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C	331.4120000000001
CHEMBL1788403	BIOALLETHRIN	C=CCC1=C(C)C(OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O	302.41400000000004
CHEMBL1789941	RUXOLITINIB	N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1	306.37300000000005
CHEMBL1790041	RANITIDINE	CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	314.411
CHEMBL1795071	RUXOLITINIB PHOSPHATE	N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O	404.3670000000001
CHEMBL1801800	METABROMSALAN	O=C(Nc1ccccc1)c1cc(Br)cc(Br)c1O	371.028
CHEMBL1808388	BEXAGLIFLOZIN	OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O	464.9420000000002
CHEMBL1863513	INGENOL MEBUTATE	C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C	430.54100000000017
CHEMBL1865134	DIBUNIC ACID	CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1	320.454
CHEMBL1873475	IBRUTINIB	C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	440.5070000000002
CHEMBL1874750	CINEPAZIDE	COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC	417.50600000000026
CHEMBL1887891	DEXFENFLURAMINE HYDROCHLORIDE	CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl	267.7219999999999
CHEMBL1888176	TROSPIUM	O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1	392.519
CHEMBL1889140	ROPIVACAINE HYDROCHLORIDE	CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl	310.86899999999997
CHEMBL1899801	PERFLENAPENT	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	288.03099999999995
CHEMBL1900528	TIOTROPIUM	C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12	392.5220000000001
CHEMBL1908307	FLOSEQUINAN	Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21	239.271
CHEMBL1908348	SPARTEINE SULFATE	C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1.O.O.O.O.O.O=S(=O)(O)O	422.5410000000001
CHEMBL1908370	FINAFLOXACIN	N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	398.3940000000002
CHEMBL1908841	LEVOLEUCOVORIN	Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O	473.4460000000002
CHEMBL1908847	SPARTEINE	C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1	234.38699999999992
CHEMBL1908906	FLORBETABEN	CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1	359.44100000000003
CHEMBL1908919	FLORBETAPIR	CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1	360.42900000000003
CHEMBL1909072	PIPAMAZINE	NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	401.96300000000025
CHEMBL1909282	FENCLOZIC ACID	O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1	253.71
CHEMBL1909285	NITREFAZOLE	Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1	248.198
CHEMBL1909288	TRIACETYLDIPHENOLISATIN	CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1	443.45500000000015
CHEMBL1909289	XENAZOIC ACID	CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1	375.42400000000004
CHEMBL1929396	ANAGLIPTIN	Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1	383.45600000000013
CHEMBL1945778	IOFLUPANE	COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF	431.2890000000002
CHEMBL1946170	REGORAFENIB	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1	482.82100000000014
CHEMBL1951071	ARFORMOTEROL TARTRATE	COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)C(O)C(O)C(=O)O	494.4970000000002
CHEMBL1963681	AVANAFIL	COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl	483.96000000000015
CHEMBL1963683	TAFLUPROST	CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O	452.5380000000002
CHEMBL1977579	STREPTOZOCIN	CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO	265.222
CHEMBL1983350	STIRIPENTOL	CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2	234.29499999999996
CHEMBL1998966	PIFOXIME	C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1	276.3359999999999
CHEMBL2005186	BELUMOSUDIL	CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1	452.51800000000014
CHEMBL2010601	IVACAFTOR	CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O	392.49900000000014
CHEMBL2018096	IPRAGLIFLOZIN	OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O	404.459
CHEMBL2021422	FOSPROPOFOL DISODIUM	CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-].[Na+].[Na+]	332.24399999999997
CHEMBL2024517	CARIPRAZINE HYDROCHLORIDE	CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl	463.88100000000014
CHEMBL2028019	CARIPRAZINE	CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1	427.4200000000002
CHEMBL2035187	PACRITINIB	C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2	472.58900000000017
CHEMBL2042122	FLUTEMETAMOL F 18	CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F]	273.322938
CHEMBL2043437	GLASDEGIB	CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1	374.4480000000001
CHEMBL2048484	CANAGLIFLOZIN ANHYDROUS	Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1	444.52400000000017
CHEMBL2062163	PHENDIMETRAZINE TARTRATE	C[C@H]1[C@H](c2ccccc2)OCCN1C.O=C(O)C(O)C(O)C(=O)O	341.36
CHEMBL2062262	METARAMINOL BITARTRATE	C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O	317.29400000000004
CHEMBL2062264	PHENYLEPHRINE BITARTRATE	CNC[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O	317.29400000000004
CHEMBL2062266	DIHYDROCODEINE BITARTRATE	COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O	451.4720000000002
CHEMBL2062276	LEVALLORPHAN TARTRATE	C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O	433.50100000000015
CHEMBL2064032	VONOPRAZAN FUMARATE	CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O	461.4710000000001
CHEMBL2068724	ACAMPROSATE CALCIUM	CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2]	400.48800000000017
CHEMBL2068884	SODIUM GLUCONATE	O=C([O-])[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O.[Na+]	216.121
CHEMBL2079130	VONOPRAZAN	CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1	345.399
CHEMBL2079587	STANOZOLOL	C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	328.5000000000001
CHEMBL2079793	PENCICLOVIR SODIUM	Nc1nc([O-])c2ncn(CCC(CO)CO)c2n1.[Na+]	275.24399999999997
CHEMBL2095209	ICOSAPENT ETHYL	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC	330.5120000000001
CHEMBL2095211	LORCASERIN HYDROCHLORIDE	C[C@H]1CNCCc2ccc(Cl)cc21.Cl	232.154
CHEMBL2095212	MIRABEGRON	Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1	396.516
CHEMBL2096631	CLORAZEPATE DIPOTASSIUM	O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-]	408.92300000000006
CHEMBL2096633	MAGNESIUM TRISILICATE	O=[Si]([O-])O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2]	260.86
CHEMBL2096642	INAMRINONE LACTATE	CC(O)C(=O)O.Nc1cc(-c2ccncc2)c[nH]c1=O	277.2800000000001
CHEMBL2096646	AMINOSALICYLATE SODIUM	Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+]	211.149
CHEMBL2096650	SODIUM THIOSULFATE	O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+]	248.186
CHEMBL2103738	LITHIUM CITRATE	O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+]	281.98199999999986
CHEMBL2103822	TASIMELTEON	CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2	245.32199999999995
CHEMBL2103827	DROXIDOPA	N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1	213.189
CHEMBL2103837	TAFAMIDIS	O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1	308.12000000000006
CHEMBL2103870	LUMACAFTOR	Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1	452.41300000000024
CHEMBL2103877	EFINACONAZOLE	C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1	348.3970000000001
CHEMBL2104136	CLOMACRAN PHOSPHATE	CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21.O=P(O)(O)O	398.82700000000006
CHEMBL2104287	DIBENZEPIN HYDROCHLORIDE	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl	331.84700000000004
CHEMBL2104489	ANAGESTONE ACETATE	CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C	372.5490000000002
CHEMBL2104537	AMOPROXAN	COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC	425.5220000000003
CHEMBL2104793	PYROVALERONE HYDROCHLORIDE	CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl	281.82699999999994
CHEMBL2104910	SULFADICRAMIDE	CC(C)=CC(=O)NS(=O)(=O)c1ccc(N)cc1	254.311
CHEMBL2104993	VORTIOXETINE	Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1	298.4550000000001
CHEMBL2105023	INDIGOTINDISULFONATE SODIUM	O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+]	466.3600000000001
CHEMBL2105224	PHOLCODINE	CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	398.50300000000004
CHEMBL2105233	PROXIBARBAL	C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O	226.23199999999997
CHEMBL2105345	PROPANIDID	CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1	337.41600000000005
CHEMBL2105395	OSPEMIFENE	OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	378.899
CHEMBL2105420	TAUROLIDINE	O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1	284.363
CHEMBL2105458	THENALIDINE	CN1CCC(N(Cc2cccs2)c2ccccc2)CC1	286.44400000000013
CHEMBL2105497	ZIPEPROL	COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1	384.52000000000015
CHEMBL2105527	TETRAZEPAM	CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21	288.77799999999996
CHEMBL2105581	VERALIPRIDE	C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC	383.4700000000002
CHEMBL2105613	DIVALPROEX SODIUM	CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+]	310.40999999999997
CHEMBL2105637	DELAFLOXACIN	Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F	440.76500000000016
CHEMBL2105648	PALOVAROTENE	CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21	414.54900000000015
CHEMBL2105669	TEDIZOLID PHOSPHATE	Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1	450.3230000000001
CHEMBL2105689	LULICONAZOLE	N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1	354.28700000000003
CHEMBL2105711	TOFOGLIFLOZIN	CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1.O	404.459
CHEMBL2105719	DACOMITINIB	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O	487.9630000000004
CHEMBL2105720	LESINURAD	O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12	404.28900000000016
CHEMBL2105732	LEVOMILNACIPRAN HYDROCHLORIDE	CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN.Cl	282.815
CHEMBL2105737	SONIDEGIB	Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1	485.5060000000001
CHEMBL2105740	SITAXENTAN SODIUM	Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+]	476.8950000000003
CHEMBL2105743	OLODATEROL HYDROCHLORIDE	COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1.Cl	422.90900000000016
CHEMBL2105748	PRUCALOPRIDE SUCCINATE	COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1.O=C(O)CCC(=O)O	485.9650000000005
CHEMBL2105754	TRELAGLIPTIN SUCCINATE	Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O	475.47700000000026
CHEMBL2105759	BARICITINIB	CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1	371.4260000000001
CHEMBL2105760	BREXPIPRAZOLE	O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1	433.5770000000001
CHEMBL2105762	OMARIGLIPTIN	CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	398.4350000000001
CHEMBL2105827	GLYCEROL, IODINATED	CC(I)C1OCC(CO)O1	258.055
CHEMBL2105897	BARIUM SULFATE	O=S(=O)([O-])[O-].[Ba+2]	233.391
CHEMBL2105941	AMOBARBITAL SODIUM	CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+]	248.25799999999998
CHEMBL2106119	CALCIUM GLUCONATE	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2]	430.37200000000007
CHEMBL2106155	ENCAINIDE HYDROCHLORIDE	COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1.Cl	388.93900000000014
CHEMBL2106195	DEXMEDETOMIDINE HYDROCHLORIDE	Cc1cccc([C@H](C)c2c[nH]cn2)c1C.Cl	236.74600000000004
CHEMBL2106217	FENFLURAMINE HYDROCHLORIDE	CCNC(C)Cc1cccc(C(F)(F)F)c1.Cl	267.7219999999999
CHEMBL2106483	VILOXAZINE HYDROCHLORIDE	CCOc1ccccc1OCC1CNCCO1.Cl	273.75999999999993
CHEMBL2106643	MYCOPHENOLATE SODIUM	COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+]	342.32300000000004
CHEMBL2106794	NAFTAZONE	NC(=O)N/N=C1\C=Cc2ccccc2C1=O	215.212
CHEMBL2106829	METHAQUALONE HYDROCHLORIDE	Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl	286.762
